inning,top,ab_id,g_id,p_score,batter_id,pitcher_id,stand,p_throws,event,o
2.0,0.0,2019006469.0,201900087.0,1.0,455117,502043,R,R,Groundout,3
3.0,1.0,2019006470.0,201900087.0,1.0,592122,456701,R,R,Strikeout,1
3.0,1.0,2019006471.0,201900087.0,1.0,596146,456701,L,R,Strikeout,2
3.0,1.0,2019006472.0,201900087.0,1.0,593871,456701,L,R,Double,2
3.0,1.0,2019006473.0,201900087.0,1.0,443558,456701,R,R,Walk,2
3.0,1.0,2019006474.0,201900087.0,1.0,592696,456701,L,R,Strikeout,3
3.0,0.0,2019006475.0,201900087.0,1.0,571740,502043,L,R,Lineout,1
3.0,0.0,2019006476.0,201900087.0,1.0,593160,502043,R,R,Flyout,2
3.0,0.0,2019006477.0,201900087.0,1.0,609275,502043,L,R,Flyout,3
4.0,1.0,2019006478.0,201900087.0,1.0,553902,456701,R,R,Single,0
4.0,1.0,2019006479.0,201900087.0,1.0,595909,456701,L,R,Walk,0
4.0,1.0,2019006480.0,201900087.0,1.0,641598,456701,R,R,Double,1
4.0,1.0,2019006481.0,201900087.0,1.0,501303,456701,L,R,Sac Fly,2
4.0,1.0,2019006482.0,201900087.0,1.0,592122,456701,R,R,Strikeout,3
4.0,0.0,2019006483.0,201900087.0,3.0,460086,502043,L,R,Groundout,1
4.0,0.0,2019006484.0,201900087.0,3.0,624585,502043,R,R,Walk,1
4.0,0.0,2019006485.0,201900087.0,3.0,656811,502043,L,R,Single,1
4.0,0.0,2019006486.0,201900087.0,3.0,572008,502043,R,R,Forceout,2
4.0,0.0,2019006487.0,201900087.0,3.0,641531,502043,R,R,Caught Stealing Home,3
5.0,1.0,2019006488.0,201900087.0,1.0,596146,456701,L,R,Strikeout,1
5.0,1.0,2019006489.0,201900087.0,1.0,593871,456701,L,R,Strikeout,2
5.0,1.0,2019006490.0,201900087.0,1.0,443558,456701,R,R,Pop Out,3
5.0,0.0,2019006491.0,201900087.0,3.0,641531,502043,R,R,Groundout,1
5.0,0.0,2019006492.0,201900087.0,3.0,455117,502043,R,R,Strikeout,2
5.0,0.0,2019006493.0,201900087.0,3.0,571740,502043,L,R,Walk,2
5.0,0.0,2019006494.0,201900087.0,3.0,593160,502043,R,R,Single,2
5.0,0.0,2019006495.0,201900087.0,3.0,609275,502043,L,R,Single,2
5.0,0.0,2019006496.0,201900087.0,3.0,460086,502043,L,R,Home Run,2
5.0,0.0,2019006497.0,201900087.0,3.0,624585,502043,R,R,Field Error,2
5.0,0.0,2019006498.0,201900087.0,3.0,656811,502043,L,R,Single,2
5.0,0.0,2019006499.0,201900087.0,3.0,572008,502043,R,R,Single,2
5.0,0.0,2019006500.0,201900087.0,3.0,641531,606167,R,L,Pop Out,3
6.0,1.0,2019006501.0,201900087.0,6.0,592696,605130,L,R,Strikeout,1
6.0,1.0,2019006502.0,201900087.0,6.0,553902,605130,R,R,Double,1
6.0,1.0,2019006503.0,201900087.0,6.0,595909,605130,L,R,Groundout,2
6.0,1.0,2019006504.0,201900087.0,6.0,641598,605130,R,R,Single,2
6.0,1.0,2019006505.0,201900087.0,6.0,501303,605130,L,R,Hit By Pitch,2
6.0,1.0,2019006506.0,201900087.0,6.0,592122,605130,R,R,Walk,2
6.0,1.0,2019006507.0,201900087.0,6.0,596146,657612,L,L,Pop Out,3
6.0,0.0,2019006508.0,201900087.0,4.0,455117,606167,R,L,Pop Out,1
6.0,0.0,2019006509.0,201900087.0,4.0,571740,606167,R,L,Strikeout,2
6.0,0.0,2019006510.0,201900087.0,4.0,593160,606167,R,L,Flyout,3
7.0,1.0,2019006511.0,201900087.0,6.0,593871,657612,R,L,Groundout,1
7.0,1.0,2019006512.0,201900087.0,6.0,443558,657612,R,L,Hit By Pitch,1
7.0,1.0,2019006513.0,201900087.0,6.0,592696,657612,L,L,Walk,1
7.0,1.0,2019006514.0,201900087.0,6.0,553902,641838,R,R,Grounded Into DP,3
7.0,0.0,2019006515.0,201900087.0,4.0,609275,606167,R,L,Pop Out,1
7.0,0.0,2019006516.0,201900087.0,4.0,460086,606167,L,L,Walk,1
7.0,0.0,2019006517.0,201900087.0,4.0,624585,606167,R,L,Strikeout,2
7.0,0.0,2019006518.0,201900087.0,4.0,656811,606167,L,L,Strikeout,3
8.0,1.0,2019006519.0,201900087.0,6.0,503556,518617,R,L,Groundout,1
8.0,1.0,2019006520.0,201900087.0,6.0,641598,518617,R,L,Single,1
8.0,1.0,2019006521.0,201900087.0,6.0,501303,518617,R,L,Lineout,2
8.0,1.0,2019006522.0,201900087.0,6.0,592122,518617,R,L,Double,2
8.0,1.0,2019006523.0,201900087.0,6.0,596146,518617,L,L,Single,2
8.0,1.0,2019006524.0,201900087.0,6.0,593871,518617,R,L,Strikeout,3
8.0,0.0,2019006525.0,201900087.0,6.0,572008,543507,R,R,Flyout,1
8.0,0.0,2019006526.0,201900087.0,6.0,641531,543507,R,R,Pop Out,2
8.0,0.0,2019006527.0,201900087.0,6.0,455117,543507,R,R,Single,2
8.0,0.0,2019006528.0,201900087.0,6.0,571740,543507,L,R,Groundout,3
9.0,1.0,2019006529.0,201900087.0,6.0,443558,503449,R,R,Walk,0
9.0,1.0,2019006530.0,201900087.0,6.0,592696,503449,L,R,Single,0
9.0,1.0,2019006531.0,201900087.0,6.0,553902,503449,R,R,Grounded Into DP,2
9.0,1.0,2019006532.0,201900087.0,6.0,503556,503449,L,R,Groundout,3
9.0,0.0,2019006533.0,201900087.0,7.0,593160,543507,R,R,Groundout,1
9.0,0.0,2019006534.0,201900087.0,7.0,609275,543507,L,R,Groundout,2
9.0,0.0,2019006535.0,201900087.0,7.0,460086,453284,L,R,Groundout,3
1.0,1.0,2019006536.0,201900088.0,0.0,607043,670950,L,R,Strikeout,1
1.0,1.0,2019006537.0,201900088.0,0.0,624413,670950,R,R,Flyout,2
1.0,1.0,2019006538.0,201900088.0,0.0,429664,670950,L,R,Pop Out,3
1.0,0.0,2019006539.0,201900088.0,0.0,434158,594798,L,R,Strikeout,1
1.0,0.0,2019006540.0,201900088.0,0.0,605119,594798,R,R,Flyout,2
1.0,0.0,2019006541.0,201900088.0,0.0,435522,594798,L,R,Strikeout,3
2.0,1.0,2019006542.0,201900088.0,0.0,624424,670950,L,R,Groundout,1
2.0,1.0,2019006543.0,201900088.0,0.0,605204,670950,R,R,Strikeout,2
2.0,1.0,2019006544.0,201900088.0,0.0,542979,670950,R,R,Single,2
2.0,1.0,2019006545.0,201900088.0,0.0,642708,670950,R,R,Triple,2
2.0,1.0,2019006546.0,201900088.0,0.0,621512,670950,R,R,Pop Out,3
2.0,0.0,2019006547.0,201900088.0,1.0,516770,594798,R,R,Lineout,1
2.0,0.0,2019006548.0,201900088.0,1.0,595375,594798,L,R,Strikeout,2
2.0,0.0,2019006549.0,201900088.0,1.0,621446,594798,R,R,Single,2
2.0,0.0,2019006550.0,201900088.0,1.0,595453,594798,R,R,Pop Out,3
3.0,1.0,2019006551.0,201900088.0,0.0,594798,670950,L,R,Home Run,0
3.0,1.0,2019006552.0,201900088.0,0.0,607043,670950,L,R,Walk,0
3.0,1.0,2019006553.0,201900088.0,0.0,624413,670950,R,R,Double,0
3.0,1.0,2019006554.0,201900088.0,0.0,429664,670950,L,R,Flyout,1
3.0,1.0,2019006555.0,201900088.0,0.0,624424,670950,L,R,Intent Walk,1
3.0,1.0,2019006556.0,201900088.0,0.0,605204,670950,R,R,Strikeout,2
3.0,1.0,2019006557.0,201900088.0,0.0,542979,670950,R,R,Groundout,3
3.0,0.0,2019006558.0,201900088.0,3.0,594011,594798,L,R,Strikeout,1
3.0,0.0,2019006559.0,201900088.0,3.0,670950,594798,R,R,Strikeout,2
3.0,0.0,2019006560.0,201900088.0,3.0,434158,594798,L,R,Strikeout,3
4.0,1.0,2019006561.0,201900088.0,0.0,642708,670950,R,R,Flyout,1
4.0,1.0,2019006562.0,201900088.0,0.0,621512,670950,R,R,Strikeout,2
4.0,1.0,2019006563.0,201900088.0,0.0,594798,670950,L,R,Groundout,3
4.0,0.0,2019006564.0,201900088.0,3.0,605119,594798,R,R,Single,0
4.0,0.0,2019006565.0,201900088.0,3.0,435522,594798,L,R,Flyout,1
4.0,0.0,2019006566.0,201900088.0,3.0,516770,594798,R,R,Flyout,2
4.0,0.0,2019006567.0,201900088.0,3.0,595375,594798,L,R,Strikeout,3
5.0,1.0,2019006568.0,201900088.0,0.0,607043,670950,L,R,Strikeout,1
5.0,1.0,2019006569.0,201900088.0,0.0,624413,670950,R,R,Strikeout,2
5.0,1.0,2019006570.0,201900088.0,0.0,429664,670950,L,R,Lineout,3
5.0,0.0,2019006571.0,201900088.0,3.0,621446,594798,R,R,Groundout,1
5.0,0.0,2019006572.0,201900088.0,3.0,595453,594798,R,R,Strikeout,2
5.0,0.0,2019006573.0,201900088.0,3.0,594011,594798,L,R,Double,2
5.0,0.0,2019006574.0,201900088.0,3.0,670950,594798,R,R,Strikeout,3
6.0,1.0,2019006575.0,201900088.0,0.0,624424,670950,L,R,Double,0
6.0,1.0,2019006576.0,201900088.0,0.0,605204,670950,R,R,Groundout,1
6.0,1.0,2019006577.0,201900088.0,0.0,542979,670950,R,R,Strikeout,2
6.0,1.0,2019006578.0,201900088.0,0.0,642708,670950,R,R,Intent Walk,2
6.0,1.0,2019006579.0,201900088.0,0.0,621512,670950,R,R,Flyout,3
6.0,0.0,2019006580.0,201900088.0,3.0,434158,594798,L,R,Walk,0
6.0,0.0,2019006581.0,201900088.0,3.0,605119,594798,R,R,Strikeout,1
6.0,0.0,2019006582.0,201900088.0,3.0,435522,594798,L,R,Lineout,2
6.0,0.0,2019006583.0,201900088.0,3.0,516770,594798,R,R,Strikeout,3
7.0,1.0,2019006584.0,201900088.0,0.0,594798,623433,L,R,Lineout,1
7.0,1.0,2019006585.0,201900088.0,0.0,607043,623433,L,R,Strikeout,2
7.0,1.0,2019006586.0,201900088.0,0.0,624413,623433,R,R,Single,2
7.0,1.0,2019006587.0,201900088.0,0.0,429664,623433,L,R,Double,2
7.0,1.0,2019006588.0,201900088.0,0.0,624424,623433,L,R,Strikeout,3
7.0,0.0,2019006589.0,201900088.0,4.0,595375,594798,L,R,Strikeout,1
7.0,0.0,2019006590.0,201900088.0,4.0,621446,594798,R,R,Strikeout,2
7.0,0.0,2019006591.0,201900088.0,4.0,595453,594798,R,R,Strikeout,3
8.0,1.0,2019006592.0,201900088.0,0.0,605204,592169,R,R,Field Error,0
8.0,1.0,2019006593.0,201900088.0,0.0,542979,592169,R,R,Groundout,1
8.0,1.0,2019006594.0,201900088.0,0.0,642708,592169,R,R,Pop Out,2
8.0,1.0,2019006595.0,201900088.0,0.0,642086,592169,L,R,Single,2
8.0,1.0,2019006596.0,201900088.0,0.0,467092,592169,R,R,Single,2
8.0,1.0,2019006597.0,201900088.0,0.0,607043,592169,L,R,Strikeout,3
8.0,0.0,2019006598.0,201900088.0,6.0,594011,501593,R,L,Flyout,1
8.0,0.0,2019006599.0,201900088.0,6.0,500743,501593,R,L,Groundout,2
